"Sottosistema","Sorgente","Unita","PercorsoEsplicito"
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\Grafica\Grafica.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\Grafica\InterfDXF.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\Grafica\Leggidxf.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\libreriagenerale.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\report\UFileLog.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\report\Utireport.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\Tutor\UtilityGestioneTutor.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\DllPrincipaleTermico\forms\Tool_visualizza.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\libreriedatabase\gestudb.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\libreriedatabase\SceltaA.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\libreriedatabase\UOpen_fileMulti.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\Calcolo_Tubi.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\CalcTubiDll.dpr","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\definiz.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\esplodigrafo.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\impterm.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\OutDXFBM.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\Pannelli.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\RITORNODXF 19-11-2010.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\RITORNODXF.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\spirali vecchio.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\spirali.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UGrafoDXF.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\Uleggitxt.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UMain_CalcTubi.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UProvatubi.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UStampe.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UtilityZeta.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UUtigen.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\3dsd\Volumi.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\CalcoloCanali.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\CopiaTabelle.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\dimens.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\dummyfunction.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\Genproccan.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\IncludiTabelle.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\interf3d.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\load_p.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\PEZZI.PAS","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\U_cvcan.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\UCalcolareti.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\UGestpezzi.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\Utilitie.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\WM.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\componenti\kbmmem\bdenew\DbTables.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\gestioneclienti\chiedilicenza.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\gestioneclienti\DatiLicenza.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\gestioneclienti\utility_Mat.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\librerie_generali\Gest_form.pas","SysUtils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\librerie_generali\Utility_dll.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\projectbrowser\InterfDLL.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\utils\Geometria.pas","sysutils",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\U3dsd.pas","TeEngine",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\Forms_12\Risparmio.pas","TeEngine",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\Forms_12\UFormL10.pas","TeEngine",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\U3dsd.pas","TeeProcs",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\Forms_12\Risparmio.pas","TeeProcs",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\Forms_12\UFormL10.pas","TeeProcs",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\U3dsd.pas","ToolWin",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\DATITUBI.PAS","Turbo3",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\grafica2d.pas","types",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\Grafica\Grafica.pas","types",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\DATITUBI.PAS","u_winput",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\CANALI\prgduct.pas","u_winput",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Cambiaelab.pas","u3dsd",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\controlla3d.pas","u3dsd",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Piani3d.pas","U3dsd",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Reti3D.pas","U3dsd",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\projectbrowser\InterfDLL.pas","U3DSD",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\U3dsd.pas","UCalcoloCanDll",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\CalcTubiDll.dpr","UCaricadati","database generati\UCaricadati.pas"
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UMain_CalcTubi.pas","UCaricadati",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\Grafica\Grafica.pas","UcaricaTabelle",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\database\Udb.pas","UClientform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\Grafica\Grafica.pas","UClientform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\compila_form_database.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Cambiaelab.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Carburanti3D.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Edificio3D.pas","UCompilaForm",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Falde3D.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Generatore3D.pas","UCompilaForm",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Generatori3D.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Impianti3D.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Piani3d.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Reti3D.pas","ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Terminali3d.pas","ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\tratti_rete3d.pas","ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Zone3D.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\Init_cad3D.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\setta_config_User.pas","ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\U3dsd.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\Forms_12\Carburanti.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\Forms_12\Risparmio.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\Forms_12\UFormL10.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\usolomuri.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\Wizardusolomuri.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\Ulettura.pas","Ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UMain_CalcTubi.pas","UCompilaform",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\librerie_generali\Gest_form.pas","ucompilaform",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\Terreno.pas","UCompilaFrontiere",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\UmainL10.pas","UCompilaFrontiere",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\Wizardusolomuri.pas","ucorrelato",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\CopiaCaricatabelle.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\copialetturadisegno3d.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\CreaDxfEdificio.pas","UDataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\Fasi_progetto.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Cambiaelab.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Carburanti3D.pas","Udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Confineparete3D.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Edificio3D.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Falde3D.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Generatore3D.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Generatori3D.pas","Udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Impianti3D.pas","Udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Piani3d.pas","UDataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Reti3D.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\tratti_rete3d.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Zone3D.pas","Udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\Funz_reti.pas","Udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\gesterrori.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\gestione_dati.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\grafica2d.pas","UDataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\Init_cad3D.pas","UdataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\LetturaInMemoria.pas","Udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\Mess_reti.pas","Udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\U3dsd.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\Ugest_cad.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\visreportlocali.pas","Udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\database\Udb.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\Gestionelettura.pas","UDatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\Calcolo.pas","UdataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\Udisegnafinestra.pas","UDataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\UGraficoigro.pas","UDataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\usolomuri.pas","UdataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\UVariabiliPareti.pas","UDataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\Wizardusolomuri.pas","UdataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\Ucaricatabelle.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\Grafica\Grafica.pas","UDataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\Grafica\InterfDXF.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\Calcolo_Tubi.pas","UdataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\impterm.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\Pannelli.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UGrafoDXF.pas","udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\Uleggitxt.pas","Udatalink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UMain_CalcTubi.pas","UdataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UStampe.pas","UdataLink",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\projectbrowser\InterfDLL.pas","UdataLink",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\copialetturadisegno3d.pas","UDataoutT",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\copiaUCaricadati.pas","UDataOutT",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\CreaDxfEdificio.pas","UDataoutT",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\gestione_dati.pas","UDataoutT",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\Init_cad3D.pas","UDataoutT",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\init_l10.pas","UDataOutT",
"Tubazioni","C:\DOCUMENTI\sd\sorgenti\bm-sd\projectbrowser\InterfDLL.pas","UDataoutT",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\CopiaCaricatabelle.pas","UDB",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\disedificio.pas","Udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Edificio3D.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\grafica2d.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\Init_cad3D.pas","Udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\init_l10.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\InitEstivo.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\visreportlocali.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\Forms_12\Carburanti.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\Forms_12\Risparmio.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\Forms_12\UFormL10.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\procle13.pas","Udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\uFunzioniLegge10.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\calcoli\Legge10\UmainL10.pas","Udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\Gestionelettura.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\Calcolo.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\Udisegnafinestra.pas","Udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\UGraficoigro.pas","Udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\usolomuri.pas","Udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\UVariabiliPareti.pas","UDB",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\tamponamenti\Wizardusolomuri.pas","Udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\Ucaricatabelle.pas","UDB",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\CARICHI\Ulettura.pas","Udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\Grafica\Grafica.pas","Udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\comuni\Grafica\InterfDXF.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\libreriedatabase\gestudb.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\libreriedatabase\UCompilaForm.pas","Udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\Uleggitxt.pas","udb",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\Tubi\UMain_CalcTubi.pas","UDB",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\compila_form_database.pas","UDBT",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\copialetturadisegno3d.pas","udbt",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\copiaUCaricadati.pas","UdbT",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\CreaDxfEdificio.pas","udbt",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\Fasi_progetto.pas","udbt",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Cambiaelab.pas","udbt",
"Tubazioni","C:\DOCUMENTI\bmsistemi\drivepsviluppo\prjs\cpi win clima\versione_10\3D\form\Carburanti3D.pas","udbt",
